ID,Ulasan,Label
1837,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
1838,"katanya irit, tp nyatanya boros cuy 😤",negatif
1839,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
1840,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
1841,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1842,interiornya kyk mainan anak2 😬,negatif
1843,"td nya ragu, tp pas coba mantap jiwa",positif
1844,"katanya irit, tp nyatanya boros cuy 😤",negatif
1845,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1846,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
1847,"gak nyesel beli ini sih, bener2 irit!!",positif
1848,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1849,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
1850,mobilnya MANTUL bgttt 😍👍,positif
1851,"gak nyesel beli ini sih, bener2 irit!!",positif
1852,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
1853,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
1854,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1855,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1856,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1857,"gila sih ini, mesin berisik parah 😤",negatif
1858,murmer tp ga murahan 😁,positif
1859,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1860,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1861,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
1862,"gak nyesel beli ini sih, bener2 irit!!",positif
1863,"gila sih ini, mesin berisik parah 😤",negatif
1864,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1865,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1866,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1867,"udah dapet diskon gede, performa mantep jg",positif
1868,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1869,"gila sih ini, mesin berisik parah 😤",negatif
1870,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1871,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1872,mobilnya MANTUL bgttt 😍👍,positif
1873,"udah dapet diskon gede, performa mantep jg",positif
1874,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1875,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1876,puas bgt dah ama mobilnya 🚗💨,positif
1877,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
1878,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1879,puas bgt dah ama mobilnya 🚗💨,positif
1880,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
1881,murmer tp ga murahan 😁,positif
1882,"katanya irit, tp nyatanya boros cuy 😤",negatif
1883,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1884,"udah dapet diskon gede, performa mantep jg",positif
1885,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
1886,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
1887,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1888,"udah dapet diskon gede, performa mantep jg",positif
1889,interiornya kyk mainan anak2 😬,negatif
1890,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1891,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1892,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
1893,murmer tp ga murahan 😁,positif
1894,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
1895,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
1896,puas bgt dah ama mobilnya 🚗💨,positif
1897,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1898,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1899,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1900,puas bgt dah ama mobilnya 🚗💨,positif
1901,murmer tp ga murahan 😁,positif
1902,"gila sih ini, mesin berisik parah 😤",negatif
1903,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1904,murmer tp ga murahan 😁,positif
1905,murmer tp ga murahan 😁,positif
1906,"td nya ragu, tp pas coba mantap jiwa",positif
1907,"gak nyesel beli ini sih, bener2 irit!!",positif
1908,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1909,"td nya ragu, tp pas coba mantap jiwa",positif
1910,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
1911,puas bgt dah ama mobilnya 🚗💨,positif
1912,interiornya kyk mainan anak2 😬,negatif
1913,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1914,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1915,"udah dapet diskon gede, performa mantep jg",positif
1916,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1917,puas bgt dah ama mobilnya 🚗💨,positif
1918,interiornya kyk mainan anak2 😬,negatif
1919,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1920,"udah dapet diskon gede, performa mantep jg",positif
1921,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
1922,puas bgt dah ama mobilnya 🚗💨,positif
1923,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1924,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1925,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1926,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
1927,mobilnya MANTUL bgttt 😍👍,positif
1928,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1929,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
1930,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1931,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1932,puas bgt dah ama mobilnya 🚗💨,positif
1933,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
1934,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1935,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1936,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
1937,"katanya irit, tp nyatanya boros cuy 😤",negatif
1938,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
1939,"udah dapet diskon gede, performa mantep jg",positif
1940,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
1941,"udah dapet diskon gede, performa mantep jg",positif
1942,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
1943,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1944,"katanya irit, tp nyatanya boros cuy 😤",negatif
1945,"td nya ragu, tp pas coba mantap jiwa",positif
1946,"td nya ragu, tp pas coba mantap jiwa",positif
1947,"td nya ragu, tp pas coba mantap jiwa",positif
1948,"td nya ragu, tp pas coba mantap jiwa",positif
1949,"gila sih ini, mesin berisik parah 😤",negatif
1950,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1951,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
1952,"td nya ragu, tp pas coba mantap jiwa",positif
1953,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1954,"gak nyesel beli ini sih, bener2 irit!!",positif
1955,mobilnya MANTUL bgttt 😍👍,positif
1956,"td nya ragu, tp pas coba mantap jiwa",positif
1957,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
1958,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
1959,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
1960,"katanya irit, tp nyatanya boros cuy 😤",negatif
1961,puas bgt dah ama mobilnya 🚗💨,positif
1962,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
1963,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1964,"udah dapet diskon gede, performa mantep jg",positif
1965,"gila sih ini, mesin berisik parah 😤",negatif
1966,"gak nyesel beli ini sih, bener2 irit!!",positif
1967,"gila sih ini, mesin berisik parah 😤",negatif
1968,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1969,"gak nyesel beli ini sih, bener2 irit!!",positif
1970,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
1971,"katanya irit, tp nyatanya boros cuy 😤",negatif
1972,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
1973,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
1974,interiornya kyk mainan anak2 😬,negatif
1975,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1976,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
1977,"udah dapet diskon gede, performa mantep jg",positif
1978,"td nya ragu, tp pas coba mantap jiwa",positif
1979,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
1980,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
1981,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
1982,puas bgt dah ama mobilnya 🚗💨,positif
1983,"udah dapet diskon gede, performa mantep jg",positif
1984,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
1985,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
1986,interiornya kyk mainan anak2 😬,negatif
1987,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
1988,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
1989,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1990,"gak nyesel beli ini sih, bener2 irit!!",positif
1991,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
1992,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1993,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
1994,puas bgt dah ama mobilnya 🚗💨,positif
1995,GA REKOMEN!! bnyk fitur fake news 😒,negatif
1996,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
1997,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
1998,"Pelayanan CS-nya B aja, slow respon 😑",negatif
1999,"udah dapet diskon gede, performa mantep jg",positif
2000,"Pelayanan CS-nya B aja, slow respon 😑",negatif
2001,murmer tp ga murahan 😁,positif
2002,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2003,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
2004,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2005,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2006,"td nya ragu, tp pas coba mantap jiwa",positif
2007,puas bgt dah ama mobilnya 🚗💨,positif
2008,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2009,"udah dapet diskon gede, performa mantep jg",positif
2010,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2011,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2012,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2013,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2014,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2015,"udah dapet diskon gede, performa mantep jg",positif
2016,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2017,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2018,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2019,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2020,mobilnya MANTUL bgttt 😍👍,positif
2021,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2022,puas bgt dah ama mobilnya 🚗💨,positif
2023,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2024,"katanya irit, tp nyatanya boros cuy 😤",negatif
2025,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
2026,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
2027,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
2028,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2029,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2030,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2031,"udah dapet diskon gede, performa mantep jg",positif
2032,murmer tp ga murahan 😁,positif
2033,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
2034,interiornya kyk mainan anak2 😬,negatif
2035,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
2036,mobilnya MANTUL bgttt 😍👍,positif
2037,murmer tp ga murahan 😁,positif
2038,"udah dapet diskon gede, performa mantep jg",positif
2039,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2040,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2041,interiornya kyk mainan anak2 😬,negatif
2042,murmer tp ga murahan 😁,positif
2043,puas bgt dah ama mobilnya 🚗💨,positif
2044,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2045,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2046,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2047,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2048,murmer tp ga murahan 😁,positif
2049,"katanya irit, tp nyatanya boros cuy 😤",negatif
2050,"gak nyesel beli ini sih, bener2 irit!!",positif
2051,"gila sih ini, mesin berisik parah 😤",negatif
2052,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2053,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2054,interiornya kyk mainan anak2 😬,negatif
2055,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2056,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2057,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2058,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2059,"td nya ragu, tp pas coba mantap jiwa",positif
2060,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2061,"gila sih ini, mesin berisik parah 😤",negatif
2062,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2063,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2064,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2065,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
2066,"gak nyesel beli ini sih, bener2 irit!!",positif
2067,"gila sih ini, mesin berisik parah 😤",negatif
2068,interiornya kyk mainan anak2 😬,negatif
2069,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2070,"gila sih ini, mesin berisik parah 😤",negatif
2071,puas bgt dah ama mobilnya 🚗💨,positif
2072,"gak nyesel beli ini sih, bener2 irit!!",positif
2073,puas bgt dah ama mobilnya 🚗💨,positif
2074,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
2075,"udah dapet diskon gede, performa mantep jg",positif
2076,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
2077,murmer tp ga murahan 😁,positif
2078,"gak nyesel beli ini sih, bener2 irit!!",positif
2079,murmer tp ga murahan 😁,positif
2080,puas bgt dah ama mobilnya 🚗💨,positif
2081,"gak nyesel beli ini sih, bener2 irit!!",positif
2082,"gila sih ini, mesin berisik parah 😤",negatif
2083,murmer tp ga murahan 😁,positif
2084,"gak nyesel beli ini sih, bener2 irit!!",positif
2085,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2086,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2087,"td nya ragu, tp pas coba mantap jiwa",positif
2088,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2089,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2090,murmer tp ga murahan 😁,positif
2091,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2092,"td nya ragu, tp pas coba mantap jiwa",positif
2093,"katanya irit, tp nyatanya boros cuy 😤",negatif
2094,murmer tp ga murahan 😁,positif
2095,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2096,"td nya ragu, tp pas coba mantap jiwa",positif
2097,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2098,interiornya kyk mainan anak2 😬,negatif
2099,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2100,"udah dapet diskon gede, performa mantep jg",positif
2101,"gila sih ini, mesin berisik parah 😤",negatif
2102,murmer tp ga murahan 😁,positif
2103,"Pelayanan CS-nya B aja, slow respon 😑",negatif
2104,"udah dapet diskon gede, performa mantep jg",positif
2105,murmer tp ga murahan 😁,positif
2106,interiornya kyk mainan anak2 😬,negatif
2107,puas bgt dah ama mobilnya 🚗💨,positif
2108,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2109,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2110,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2111,"katanya irit, tp nyatanya boros cuy 😤",negatif
2112,"gila sih ini, mesin berisik parah 😤",negatif
2113,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2114,puas bgt dah ama mobilnya 🚗💨,positif
2115,"td nya ragu, tp pas coba mantap jiwa",positif
2116,"gak nyesel beli ini sih, bener2 irit!!",positif
2117,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2118,puas bgt dah ama mobilnya 🚗💨,positif
2119,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2120,"katanya irit, tp nyatanya boros cuy 😤",negatif
2121,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
2122,"gak nyesel beli ini sih, bener2 irit!!",positif
2123,"Pelayanan CS-nya B aja, slow respon 😑",negatif
2124,"Pelayanan CS-nya B aja, slow respon 😑",negatif
2125,interiornya kyk mainan anak2 😬,negatif
2126,"katanya irit, tp nyatanya boros cuy 😤",negatif
2127,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2128,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2129,mobilnya MANTUL bgttt 😍👍,positif
2130,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2131,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2132,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2133,puas bgt dah ama mobilnya 🚗💨,positif
2134,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2135,murmer tp ga murahan 😁,positif
2136,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2137,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
2138,"katanya irit, tp nyatanya boros cuy 😤",negatif
2139,interiornya kyk mainan anak2 😬,negatif
2140,"gila sih ini, mesin berisik parah 😤",negatif
2141,"gak nyesel beli ini sih, bener2 irit!!",positif
2142,interiornya kyk mainan anak2 😬,negatif
2143,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2144,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
2145,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2146,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
2147,"katanya irit, tp nyatanya boros cuy 😤",negatif
2148,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2149,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2150,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2151,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2152,"td nya ragu, tp pas coba mantap jiwa",positif
2153,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
2154,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
2155,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2156,"gak nyesel beli ini sih, bener2 irit!!",positif
2157,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
2158,"td nya ragu, tp pas coba mantap jiwa",positif
2159,GA REKOMEN!! bnyk fitur fake news 😒,negatif
2160,"td nya ragu, tp pas coba mantap jiwa",positif
2161,puas bgt dah ama mobilnya 🚗💨,positif
2162,"gila sih ini, mesin berisik parah 😤",negatif
2163,interiornya kyk mainan anak2 😬,negatif
2164,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2165,interiornya kyk mainan anak2 😬,negatif
2166,murmer tp ga murahan 😁,positif
2167,"udah dapet diskon gede, performa mantep jg",positif
2168,interiornya kyk mainan anak2 😬,negatif
2169,"Pelayanan CS-nya B aja, slow respon 😑",negatif
2170,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
2171,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
2172,interiornya kyk mainan anak2 😬,negatif
2173,puas bgt dah ama mobilnya 🚗💨,positif
2174,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2175,interiornya kyk mainan anak2 😬,negatif
2176,"td nya ragu, tp pas coba mantap jiwa",positif
2177,murmer tp ga murahan 😁,positif
2178,"gila sih ini, mesin berisik parah 😤",negatif
2179,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2180,"katanya irit, tp nyatanya boros cuy 😤",negatif
2181,puas bgt dah ama mobilnya 🚗💨,positif
2182,"Pelayanan CS-nya B aja, slow respon 😑",negatif
2183,murmer tp ga murahan 😁,positif
2184,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2185,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
2186,"udah dapet diskon gede, performa mantep jg",positif
2187,"udah dapet diskon gede, performa mantep jg",positif
2188,"td nya ragu, tp pas coba mantap jiwa",positif
2189,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
2190,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
2191,"td nya ragu, tp pas coba mantap jiwa",positif
