ID,Ulasan,Label
3534,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3535,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3536,Suara mesin terlalu bising saat dikendarai,negatif
3537,Fitur mobil sering error dan tidak berfungsi,negatif
3538,Saya kecewa dengan kualitas interior yang murahan,negatif
3539,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3540,Desain interiornya modern dan elegan,positif
3541,Suspensi terlalu keras membuat tidak nyaman,negatif
3542,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3543,Mobil sering mogok meskipun baru dibeli,negatif
3544,Desain interiornya modern dan elegan,positif
3545,Fitur mobil sering error dan tidak berfungsi,negatif
3546,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3547,Mobil sering mogok meskipun baru dibeli,negatif
3548,Saya kecewa dengan kualitas interior yang murahan,negatif
3549,Saya sangat puas dengan performa mesin mobil ini,positif
3550,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3551,Mobil sering mogok meskipun baru dibeli,negatif
3552,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3553,Saya kecewa dengan kualitas interior yang murahan,negatif
3554,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3555,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3556,Mobil sering mogok meskipun baru dibeli,negatif
3557,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3558,Handling mobil ini luar biasa di jalan berliku,positif
3559,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3560,Garansi yang diberikan membuat saya merasa aman,positif
3561,Garansi yang diberikan membuat saya merasa aman,positif
3562,Garansi yang diberikan membuat saya merasa aman,positif
3563,Suspensi terlalu keras membuat tidak nyaman,negatif
3564,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3565,Handling mobil ini luar biasa di jalan berliku,positif
3566,Garansi yang diberikan membuat saya merasa aman,positif
3567,Mobil sering mogok meskipun baru dibeli,negatif
3568,Desain interiornya modern dan elegan,positif
3569,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3570,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3571,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3572,Sangat cocok untuk keluarga kecil seperti saya,positif
3573,Suspensi terlalu keras membuat tidak nyaman,negatif
3574,Garansi yang diberikan membuat saya merasa aman,positif
3575,Sangat cocok untuk keluarga kecil seperti saya,positif
3576,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3577,Sangat cocok untuk keluarga kecil seperti saya,positif
3578,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3579,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3580,AC mobil tidak dingin sejak pertama pakai,negatif
3581,Suspensi terlalu keras membuat tidak nyaman,negatif
3582,Sangat cocok untuk keluarga kecil seperti saya,positif
3583,Mesin cepat panas dan boros bahan bakar,negatif
3584,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3585,Mesin cepat panas dan boros bahan bakar,negatif
3586,Handling mobil ini luar biasa di jalan berliku,positif
3587,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3588,Handling mobil ini luar biasa di jalan berliku,positif
3589,Sangat cocok untuk keluarga kecil seperti saya,positif
3590,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3591,Fitur mobil sering error dan tidak berfungsi,negatif
3592,Fitur mobil sering error dan tidak berfungsi,negatif
3593,AC mobil tidak dingin sejak pertama pakai,negatif
3594,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3595,Handling mobil ini luar biasa di jalan berliku,positif
3596,Mesin cepat panas dan boros bahan bakar,negatif
3597,Suara mesin terlalu bising saat dikendarai,negatif
3598,Mesin cepat panas dan boros bahan bakar,negatif
3599,Mobil sering mogok meskipun baru dibeli,negatif
3600,Handling mobil ini luar biasa di jalan berliku,positif
3601,Garansi yang diberikan membuat saya merasa aman,positif
3602,Suspensi terlalu keras membuat tidak nyaman,negatif
3603,Showroom sangat membantu selama proses pembelian,positif
3604,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3605,Mesin cepat panas dan boros bahan bakar,negatif
3606,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3607,Mesin cepat panas dan boros bahan bakar,negatif
3608,Mobil sering mogok meskipun baru dibeli,negatif
3609,Handling mobil ini luar biasa di jalan berliku,positif
3610,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3611,Saya kecewa dengan kualitas interior yang murahan,negatif
3612,Garansi yang diberikan membuat saya merasa aman,positif
3613,Desain interiornya modern dan elegan,positif
3614,Saya sangat puas dengan performa mesin mobil ini,positif
3615,Garansi yang diberikan membuat saya merasa aman,positif
3616,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3617,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3618,AC mobil tidak dingin sejak pertama pakai,negatif
3619,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3620,Desain interiornya modern dan elegan,positif
3621,AC mobil tidak dingin sejak pertama pakai,negatif
3622,Suspensi terlalu keras membuat tidak nyaman,negatif
3623,Fitur mobil sering error dan tidak berfungsi,negatif
3624,Saya kecewa dengan kualitas interior yang murahan,negatif
3625,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3626,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3627,Saya kecewa dengan kualitas interior yang murahan,negatif
3628,Sangat cocok untuk keluarga kecil seperti saya,positif
3629,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3630,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3631,Handling mobil ini luar biasa di jalan berliku,positif
3632,Garansi yang diberikan membuat saya merasa aman,positif
3633,Mobil sering mogok meskipun baru dibeli,negatif
3634,Garansi yang diberikan membuat saya merasa aman,positif
3635,Saya kecewa dengan kualitas interior yang murahan,negatif
3636,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3637,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3638,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3639,Mobil sering mogok meskipun baru dibeli,negatif
3640,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3641,Saya sangat puas dengan performa mesin mobil ini,positif
3642,Desain interiornya modern dan elegan,positif
3643,Mobil sering mogok meskipun baru dibeli,negatif
3644,Garansi yang diberikan membuat saya merasa aman,positif
3645,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3646,Suspensi terlalu keras membuat tidak nyaman,negatif
3647,Desain interiornya modern dan elegan,positif
3648,Showroom sangat membantu selama proses pembelian,positif
3649,Mobil sering mogok meskipun baru dibeli,negatif
3650,Saya kecewa dengan kualitas interior yang murahan,negatif
3651,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3652,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3653,Handling mobil ini luar biasa di jalan berliku,positif
3654,Fitur mobil sering error dan tidak berfungsi,negatif
3655,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3656,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3657,AC mobil tidak dingin sejak pertama pakai,negatif
3658,Garansi yang diberikan membuat saya merasa aman,positif
3659,Sangat cocok untuk keluarga kecil seperti saya,positif
3660,Suspensi terlalu keras membuat tidak nyaman,negatif
3661,Sangat cocok untuk keluarga kecil seperti saya,positif
3662,Desain interiornya modern dan elegan,positif
3663,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3664,Saya kecewa dengan kualitas interior yang murahan,negatif
3665,Garansi yang diberikan membuat saya merasa aman,positif
3666,Sangat cocok untuk keluarga kecil seperti saya,positif
3667,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3668,Suspensi terlalu keras membuat tidak nyaman,negatif
3669,Sangat cocok untuk keluarga kecil seperti saya,positif
3670,Showroom sangat membantu selama proses pembelian,positif
3671,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3672,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3673,Saya sangat puas dengan performa mesin mobil ini,positif
3674,Desain interiornya modern dan elegan,positif
3675,Mesin cepat panas dan boros bahan bakar,negatif
3676,Suara mesin terlalu bising saat dikendarai,negatif
3677,Mesin cepat panas dan boros bahan bakar,negatif
3678,Handling mobil ini luar biasa di jalan berliku,positif
3679,Suara mesin terlalu bising saat dikendarai,negatif
3680,Sangat cocok untuk keluarga kecil seperti saya,positif
3681,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3682,AC mobil tidak dingin sejak pertama pakai,negatif
3683,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3684,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3685,Saya sangat puas dengan performa mesin mobil ini,positif
3686,Fitur mobil sering error dan tidak berfungsi,negatif
3687,Sangat cocok untuk keluarga kecil seperti saya,positif
3688,Garansi yang diberikan membuat saya merasa aman,positif
3689,Suspensi terlalu keras membuat tidak nyaman,negatif
3690,Showroom sangat membantu selama proses pembelian,positif
3691,Suspensi terlalu keras membuat tidak nyaman,negatif
3692,Saya kecewa dengan kualitas interior yang murahan,negatif
3693,Suspensi terlalu keras membuat tidak nyaman,negatif
3694,Handling mobil ini luar biasa di jalan berliku,positif
3695,Showroom sangat membantu selama proses pembelian,positif
3696,Saya kecewa dengan kualitas interior yang murahan,negatif
3697,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3698,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3699,Mesin cepat panas dan boros bahan bakar,negatif
3700,Desain interiornya modern dan elegan,positif
3701,Mesin cepat panas dan boros bahan bakar,negatif
3702,Fitur mobil sering error dan tidak berfungsi,negatif
3703,Harga tidak sebanding dengan kualitas yang diberikan,negatif
3704,Handling mobil ini luar biasa di jalan berliku,positif
3705,Sangat cocok untuk keluarga kecil seperti saya,positif
3706,Desain interiornya modern dan elegan,positif
3707,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3708,Handling mobil ini luar biasa di jalan berliku,positif
3709,Saya kecewa dengan kualitas interior yang murahan,negatif
3710,Saya kecewa dengan kualitas interior yang murahan,negatif
3711,Desain interiornya modern dan elegan,positif
3712,Garansi yang diberikan membuat saya merasa aman,positif
3713,Mobil sering mogok meskipun baru dibeli,negatif
3714,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3715,Handling mobil ini luar biasa di jalan berliku,positif
3716,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3717,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3718,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3719,Saya sangat puas dengan performa mesin mobil ini,positif
3720,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3721,Desain interiornya modern dan elegan,positif
3722,Mobil sering mogok meskipun baru dibeli,negatif
3723,Mobil sering mogok meskipun baru dibeli,negatif
3724,AC mobil tidak dingin sejak pertama pakai,negatif
3725,Desain interiornya modern dan elegan,positif
3726,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3727,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3728,Saya sangat puas dengan performa mesin mobil ini,positif
3729,Sangat cocok untuk keluarga kecil seperti saya,positif
3730,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3731,Saya sangat puas dengan performa mesin mobil ini,positif
3732,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3733,Handling mobil ini luar biasa di jalan berliku,positif
3734,Suara mesin terlalu bising saat dikendarai,negatif
3735,Sangat cocok untuk keluarga kecil seperti saya,positif
3736,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3737,Sangat cocok untuk keluarga kecil seperti saya,positif
3738,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3739,Handling mobil ini luar biasa di jalan berliku,positif
3740,Garansi yang diberikan membuat saya merasa aman,positif
3741,Mobil sering mogok meskipun baru dibeli,negatif
3742,Suara mesin terlalu bising saat dikendarai,negatif
3743,Pelayanan di bengkel luar biasa dan sangat cepat,positif
3744,AC mobil tidak dingin sejak pertama pakai,negatif
3745,Fitur mobil sering error dan tidak berfungsi,negatif
3746,Garansi yang diberikan membuat saya merasa aman,positif
3747,Suspensi terlalu keras membuat tidak nyaman,negatif
3748,Desain interiornya modern dan elegan,positif
3749,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3750,Garansi yang diberikan membuat saya merasa aman,positif
3751,Mobil sering mogok meskipun baru dibeli,negatif
3752,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3753,Saya kecewa dengan kualitas interior yang murahan,negatif
3754,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3755,Saya sangat puas dengan performa mesin mobil ini,positif
3756,Saya kecewa dengan kualitas interior yang murahan,negatif
3757,AC mobil tidak dingin sejak pertama pakai,negatif
3758,Suspensi terlalu keras membuat tidak nyaman,negatif
3759,Desain interiornya modern dan elegan,positif
3760,Desain interiornya modern dan elegan,positif
3761,Saya kecewa dengan kualitas interior yang murahan,negatif
3762,Garansi yang diberikan membuat saya merasa aman,positif
3763,Fitur mobil sering error dan tidak berfungsi,negatif
3764,AC mobil tidak dingin sejak pertama pakai,negatif
3765,Desain interiornya modern dan elegan,positif
3766,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3767,Mobil sering mogok meskipun baru dibeli,negatif
3768,Handling mobil ini luar biasa di jalan berliku,positif
3769,Mesin cepat panas dan boros bahan bakar,negatif
3770,Mesin cepat panas dan boros bahan bakar,negatif
3771,Mesin cepat panas dan boros bahan bakar,negatif
3772,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3773,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3774,Mobil sering mogok meskipun baru dibeli,negatif
3775,Suspensi terlalu keras membuat tidak nyaman,negatif
3776,Suara mesin terlalu bising saat dikendarai,negatif
3777,Suara mesin terlalu bising saat dikendarai,negatif
3778,AC mobil tidak dingin sejak pertama pakai,negatif
3779,Saya kecewa dengan kualitas interior yang murahan,negatif
3780,Saya kecewa dengan kualitas interior yang murahan,negatif
3781,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3782,Saya kecewa dengan kualitas interior yang murahan,negatif
3783,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
3784,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3785,Showroom sangat membantu selama proses pembelian,positif
3786,Fitur mobil sering error dan tidak berfungsi,negatif
3787,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
3788,AC mobil tidak dingin sejak pertama pakai,negatif
3789,Suspensi terlalu keras membuat tidak nyaman,negatif
3790,Saya sangat puas dengan performa mesin mobil ini,positif
3791,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3792,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
3793,Desain interiornya modern dan elegan,positif
3794,Dealer tidak responsif terhadap keluhan pelanggan,negatif
3795,Fitur mobil sering error dan tidak berfungsi,negatif
3796,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
3797,Showroom sangat membantu selama proses pembelian,positif
3798,Saya sangat puas dengan performa mesin mobil ini,positif
3799,Handling mobil ini luar biasa di jalan berliku,positif
