ID,Ulasan,Label
1776,Saya kecewa dengan kualitas interior yang murahan,negatif
1777,Garansi yang diberikan membuat saya merasa aman,positif
1778,Mesin cepat panas dan boros bahan bakar,negatif
1779,Mobil sering mogok meskipun baru dibeli,negatif
1780,Sangat cocok untuk keluarga kecil seperti saya,positif
1781,Suspensi terlalu keras membuat tidak nyaman,negatif
1782,Fitur mobil sering error dan tidak berfungsi,negatif
1783,Mesin cepat panas dan boros bahan bakar,negatif
1784,Mesin cepat panas dan boros bahan bakar,negatif
1785,AC mobil tidak dingin sejak pertama pakai,negatif
1786,Saya sangat puas dengan performa mesin mobil ini,positif
1787,Suara mesin terlalu bising saat dikendarai,negatif
1788,Suspensi terlalu keras membuat tidak nyaman,negatif
1789,Mobil sering mogok meskipun baru dibeli,negatif
1790,Saya kecewa dengan kualitas interior yang murahan,negatif
1791,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1792,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1793,Sangat cocok untuk keluarga kecil seperti saya,positif
1794,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1795,Fitur mobil sering error dan tidak berfungsi,negatif
1796,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1797,Pelayanan di bengkel luar biasa dan sangat cepat,positif
1798,Mobil sering mogok meskipun baru dibeli,negatif
1799,Handling mobil ini luar biasa di jalan berliku,positif
1800,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1801,Mesin cepat panas dan boros bahan bakar,negatif
1802,Handling mobil ini luar biasa di jalan berliku,positif
1803,Mobil sering mogok meskipun baru dibeli,negatif
1804,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1805,Saya kecewa dengan kualitas interior yang murahan,negatif
1806,AC mobil tidak dingin sejak pertama pakai,negatif
1807,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1808,Desain interiornya modern dan elegan,positif
1809,AC mobil tidak dingin sejak pertama pakai,negatif
1810,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1811,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1812,Suspensi terlalu keras membuat tidak nyaman,negatif
1813,Garansi yang diberikan membuat saya merasa aman,positif
1814,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1815,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1816,Mobil sering mogok meskipun baru dibeli,negatif
1817,Mesin cepat panas dan boros bahan bakar,negatif
1818,AC mobil tidak dingin sejak pertama pakai,negatif
1819,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1820,Saya sangat puas dengan performa mesin mobil ini,positif
1821,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1822,AC mobil tidak dingin sejak pertama pakai,negatif
1823,Garansi yang diberikan membuat saya merasa aman,positif
1824,Suara mesin terlalu bising saat dikendarai,negatif
1825,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1826,Fitur mobil sering error dan tidak berfungsi,negatif
1827,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1828,Garansi yang diberikan membuat saya merasa aman,positif
1829,Mesin cepat panas dan boros bahan bakar,negatif
1830,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1831,Pelayanan di bengkel luar biasa dan sangat cepat,positif
1832,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1833,Desain interiornya modern dan elegan,positif
1834,Handling mobil ini luar biasa di jalan berliku,positif
1835,Handling mobil ini luar biasa di jalan berliku,positif
1836,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1837,Mesin cepat panas dan boros bahan bakar,negatif
1838,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1839,AC mobil tidak dingin sejak pertama pakai,negatif
1840,Suspensi terlalu keras membuat tidak nyaman,negatif
1841,Showroom sangat membantu selama proses pembelian,positif
1842,Pelayanan di bengkel luar biasa dan sangat cepat,positif
1843,Suspensi terlalu keras membuat tidak nyaman,negatif
1844,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1845,Garansi yang diberikan membuat saya merasa aman,positif
1846,AC mobil tidak dingin sejak pertama pakai,negatif
1847,Suspensi terlalu keras membuat tidak nyaman,negatif
1848,Saya sangat puas dengan performa mesin mobil ini,positif
1849,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1850,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1851,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1852,Pelayanan di bengkel luar biasa dan sangat cepat,positif
1853,Handling mobil ini luar biasa di jalan berliku,positif
1854,Mobil sering mogok meskipun baru dibeli,negatif
1855,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1856,Showroom sangat membantu selama proses pembelian,positif
1857,Mobil sering mogok meskipun baru dibeli,negatif
1858,Sangat cocok untuk keluarga kecil seperti saya,positif
1859,Mesin cepat panas dan boros bahan bakar,negatif
1860,Sangat cocok untuk keluarga kecil seperti saya,positif
1861,Garansi yang diberikan membuat saya merasa aman,positif
1862,Suspensi terlalu keras membuat tidak nyaman,negatif
1863,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1864,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1865,Suspensi terlalu keras membuat tidak nyaman,negatif
1866,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1867,Showroom sangat membantu selama proses pembelian,positif
1868,AC mobil tidak dingin sejak pertama pakai,negatif
1869,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1870,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1871,Sangat cocok untuk keluarga kecil seperti saya,positif
1872,Desain interiornya modern dan elegan,positif
1873,Suspensi terlalu keras membuat tidak nyaman,negatif
1874,Mobil sering mogok meskipun baru dibeli,negatif
1875,Garansi yang diberikan membuat saya merasa aman,positif
1876,AC mobil tidak dingin sejak pertama pakai,negatif
1877,Showroom sangat membantu selama proses pembelian,positif
1878,Handling mobil ini luar biasa di jalan berliku,positif
1879,Mobil sering mogok meskipun baru dibeli,negatif
1880,Saya sangat puas dengan performa mesin mobil ini,positif
1881,Desain interiornya modern dan elegan,positif
1882,Mesin cepat panas dan boros bahan bakar,negatif
1883,Showroom sangat membantu selama proses pembelian,positif
1884,Garansi yang diberikan membuat saya merasa aman,positif
1885,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1886,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1887,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1888,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1889,AC mobil tidak dingin sejak pertama pakai,negatif
1890,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1891,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1892,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1893,Saya kecewa dengan kualitas interior yang murahan,negatif
1894,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1895,Mesin cepat panas dan boros bahan bakar,negatif
1896,AC mobil tidak dingin sejak pertama pakai,negatif
1897,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1898,Suspensi terlalu keras membuat tidak nyaman,negatif
1899,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1900,Mobil sering mogok meskipun baru dibeli,negatif
1901,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1902,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1903,AC mobil tidak dingin sejak pertama pakai,negatif
1904,Showroom sangat membantu selama proses pembelian,positif
1905,Saya sangat puas dengan performa mesin mobil ini,positif
1906,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1907,Mobil sering mogok meskipun baru dibeli,negatif
1908,Saya sangat puas dengan performa mesin mobil ini,positif
1909,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1910,Suara mesin terlalu bising saat dikendarai,negatif
1911,Saya sangat puas dengan performa mesin mobil ini,positif
1912,AC mobil tidak dingin sejak pertama pakai,negatif
1913,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1914,Pelayanan di bengkel luar biasa dan sangat cepat,positif
1915,Fitur mobil sering error dan tidak berfungsi,negatif
1916,Mobil sering mogok meskipun baru dibeli,negatif
1917,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1918,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1919,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1920,AC mobil tidak dingin sejak pertama pakai,negatif
1921,Desain interiornya modern dan elegan,positif
1922,Saya kecewa dengan kualitas interior yang murahan,negatif
1923,Fitur mobil sering error dan tidak berfungsi,negatif
1924,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1925,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1926,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1927,AC mobil tidak dingin sejak pertama pakai,negatif
1928,Desain interiornya modern dan elegan,positif
1929,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1930,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1931,Desain interiornya modern dan elegan,positif
1932,AC mobil tidak dingin sejak pertama pakai,negatif
1933,Saya sangat puas dengan performa mesin mobil ini,positif
1934,Suspensi terlalu keras membuat tidak nyaman,negatif
1935,Suara mesin terlalu bising saat dikendarai,negatif
1936,Garansi yang diberikan membuat saya merasa aman,positif
1937,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1938,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1939,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1940,Mobil sering mogok meskipun baru dibeli,negatif
1941,Saya kecewa dengan kualitas interior yang murahan,negatif
1942,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1943,Suara mesin terlalu bising saat dikendarai,negatif
1944,Mesin cepat panas dan boros bahan bakar,negatif
1945,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1946,Mobil sering mogok meskipun baru dibeli,negatif
1947,Desain interiornya modern dan elegan,positif
1948,Fitur mobil sering error dan tidak berfungsi,negatif
1949,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1950,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1951,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1952,AC mobil tidak dingin sejak pertama pakai,negatif
1953,Garansi yang diberikan membuat saya merasa aman,positif
1954,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1955,Desain interiornya modern dan elegan,positif
1956,Mobil sering mogok meskipun baru dibeli,negatif
1957,Showroom sangat membantu selama proses pembelian,positif
1958,Handling mobil ini luar biasa di jalan berliku,positif
1959,Garansi yang diberikan membuat saya merasa aman,positif
1960,Dealer tidak responsif terhadap keluhan pelanggan,negatif
1961,Mesin cepat panas dan boros bahan bakar,negatif
1962,Desain interiornya modern dan elegan,positif
1963,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1964,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
1965,Pelayanan di bengkel luar biasa dan sangat cepat,positif
1966,Saya kecewa dengan kualitas interior yang murahan,negatif
1967,Showroom sangat membantu selama proses pembelian,positif
1968,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1969,Saya kecewa dengan kualitas interior yang murahan,negatif
1970,Suspensi terlalu keras membuat tidak nyaman,negatif
1971,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1972,Handling mobil ini luar biasa di jalan berliku,positif
1973,Fitur mobil sering error dan tidak berfungsi,negatif
1974,Mobil sering mogok meskipun baru dibeli,negatif
1975,Garansi yang diberikan membuat saya merasa aman,positif
1976,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1977,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
1978,Mesin cepat panas dan boros bahan bakar,negatif
1979,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1980,Garansi yang diberikan membuat saya merasa aman,positif
1981,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1982,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
1983,Sangat cocok untuk keluarga kecil seperti saya,positif
1984,Saya sangat puas dengan performa mesin mobil ini,positif
1985,Sangat cocok untuk keluarga kecil seperti saya,positif
1986,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1987,Saya kecewa dengan kualitas interior yang murahan,negatif
1988,Harga tidak sebanding dengan kualitas yang diberikan,negatif
1989,Garansi yang diberikan membuat saya merasa aman,positif
1990,Mobil sering mogok meskipun baru dibeli,negatif
1991,Saya sangat puas dengan performa mesin mobil ini,positif
1992,Saya kecewa dengan kualitas interior yang murahan,negatif
1993,Showroom sangat membantu selama proses pembelian,positif
1994,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
1995,Saya kecewa dengan kualitas interior yang murahan,negatif
1996,Mobil sering mogok meskipun baru dibeli,negatif
1997,Mobil sering mogok meskipun baru dibeli,negatif
1998,Mesin cepat panas dan boros bahan bakar,negatif
1999,Saya kecewa dengan kualitas interior yang murahan,negatif
2000,Fitur mobil sering error dan tidak berfungsi,negatif
2001,Desain interiornya modern dan elegan,positif
2002,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2003,Saya kecewa dengan kualitas interior yang murahan,negatif
2004,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2005,Suara mesin terlalu bising saat dikendarai,negatif
2006,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2007,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2008,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2009,Desain interiornya modern dan elegan,positif
2010,Saya kecewa dengan kualitas interior yang murahan,negatif
2011,Handling mobil ini luar biasa di jalan berliku,positif
2012,Sangat cocok untuk keluarga kecil seperti saya,positif
2013,AC mobil tidak dingin sejak pertama pakai,negatif
2014,Mesin cepat panas dan boros bahan bakar,negatif
2015,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
2016,Handling mobil ini luar biasa di jalan berliku,positif
2017,Showroom sangat membantu selama proses pembelian,positif
2018,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2019,Harga tidak sebanding dengan kualitas yang diberikan,negatif
2020,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
2021,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2022,Saya sangat puas dengan performa mesin mobil ini,positif
2023,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
2024,Garansi yang diberikan membuat saya merasa aman,positif
2025,Mesin cepat panas dan boros bahan bakar,negatif
2026,Saya kecewa dengan kualitas interior yang murahan,negatif
2027,Mobil sering mogok meskipun baru dibeli,negatif
2028,Saya sangat puas dengan performa mesin mobil ini,positif
2029,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
2030,AC mobil tidak dingin sejak pertama pakai,negatif
2031,Dealer tidak responsif terhadap keluhan pelanggan,negatif
2032,Pelayanan di bengkel luar biasa dan sangat cepat,positif
2033,Fitur mobil sering error dan tidak berfungsi,negatif
2034,Saya sangat puas dengan performa mesin mobil ini,positif
2035,Fitur mobil sering error dan tidak berfungsi,negatif
2036,Suspensi terlalu keras membuat tidak nyaman,negatif
2037,Sangat cocok untuk keluarga kecil seperti saya,positif
2038,Sangat cocok untuk keluarga kecil seperti saya,positif
2039,Saya sangat puas dengan performa mesin mobil ini,positif
